id,focus,signal,slack,drag,confidence,score,lane
l001,retry load,35,33,6,25,209,ship
l002,worker slack,35,34,6,55,271,ship
l003,session drift,35,35,6,85,333,ship
l004,queue pressure,35,36,18,25,191,watch
l005,retry load,35,37,18,55,253,ship
l006,worker slack,35,38,18,85,315,ship
l007,session drift,35,39,34,25,165,watch
l008,queue pressure,35,40,34,55,227,ship
l009,retry load,35,41,34,85,289,ship
l010,worker slack,60,42,6,25,302,ship
l011,session drift,60,43,6,55,364,ship
l012,queue pressure,60,44,6,85,426,ship
l013,retry load,60,45,18,25,284,ship
l014,worker slack,60,46,18,55,346,ship
l015,session drift,60,47,18,85,408,ship
l016,queue pressure,60,48,34,25,258,ship
l017,retry load,60,32,34,55,286,ship
l018,worker slack,60,33,34,85,348,ship
l019,session drift,85,34,6,25,361,ship
l020,queue pressure,85,35,6,55,423,ship
l021,retry load,85,36,6,85,485,ship
l022,worker slack,85,37,18,25,343,ship
l023,session drift,85,38,18,55,405,ship
l024,queue pressure,85,39,18,85,467,ship
l025,retry load,85,40,34,25,317,ship
l026,worker slack,85,41,34,55,379,ship
l027,session drift,85,42,34,85,441,ship
